turn,individual_sum,community_sum,total_sum,cooperation_avg,lambda_avg
248,0.4017374889673483,0.5499994644252316,0.9517369533925799,0.5844448211085576,0.51755
249,0.7075917780223168,0.5518220830658995,1.2594138610882162,0.58626821278866,0.519
250,0.7795342096018335,0.5698100257338785,1.3493442353357121,0.5881516788378487,0.5205000000000001
251,0.7520100872454948,0.5577406068801708,1.3097506941256656,0.5899773123402255,0.5219833333333334
252,0.6478612223295676,0.5757617748349395,1.2236229971645072,0.5918629417821472,0.5235
253,0.5316642351331456,0.5703163996581763,1.101980634791322,0.5937166158519566,0.5249833333333334
254,0.5365179421516892,0.593073984871805,1.1295919270234942,0.5956483192665925,0.5265166666666666
255,0.5725769889818814,0.5832893541252115,1.1558663431070928,0.5975309968711878,0.5280166666666667
256,0.5604568244352076,0.5887871823302702,1.1492440067654777,0.5994243181663917,0.5295333333333333
257,0.4107721734707391,0.6133769912658935,1.0241491647366328,0.6014021287603497,0.5311333333333333
258,0.4074321734707389,0.6221114151723277,1.0295435886430666,0.6034023693455007,0.5327166666666666
259,0.40134217347073914,0.6124472182442072,1.0137893917149463,0.6053537846911018,0.5342833333333333
260,0.3997521734707391,0.6178134026223983,1.0175655760931375,0.6073147413202631,0.53585
261,0.4800621734707386,0.6564003268431116,1.1364625003138502,0.6094130999442657,0.5375333333333333
262,0.39656217347073835,0.6314792185790057,1.028041392049744,0.6114034352734395,0.5391166666666667
263,0.38495217347073934,0.6305105049103514,1.015462678381091,0.6133786385057348,0.5407000000000001
264,0.3923421734707394,0.634490736553557,1.0268329100242963,0.6153577928272512,0.5423
265,0.4835521734707374,0.6442801584170326,1.1278323318877699,0.6173630532519045,0.5439166666666667
266,0.3956021734707393,0.6464607093321665,1.042062882802906,0.6193651502996967,0.5454833333333333
267,0.4031521734707393,0.6551656257225793,1.0583177991933186,0.6213889925978923,0.5471333333333334
268,0.3926021734707393,0.6589004252417775,1.0515025987125168,0.623415442263947,0.5487333333333334
269,0.7748006233120831,0.6612566940737152,1.4360573173857984,0.6254392441896469,0.5503666666666667
270,0.7193977014169106,0.6615158064846745,1.3809135079015848,0.6274524087628185,0.5519666666666666
271,0.6386226479750632,0.6653294560839236,1.3039521040589865,0.6294685049281785,0.5535833333333333
272,0.7297593508208742,0.6658007283367353,1.3955600791576095,0.6314748276971559,0.5551833333333334
273,0.7294198158820706,0.6708696506144717,1.4002894664965422,0.6334888445928294,0.5567833333333333
274,0.5995503280405906,0.6704090956749085,1.269959423715499,0.6354895856569182,0.5583833333333333
275,0.5556834815867067,0.6739999639089166,1.2296834454956231,0.6374924430458053,0.5599833333333334
276,0.5378929832743353,0.6728265241025367,1.2107195073768722,0.6394794301554435,0.5615666666666667
277,0.39975593848047114,0.6778914260335152,1.0776473645139863,0.6414741560549908,0.5631666666666667
278,0.3825559384804712,0.6777864466768093,1.0603423851572806,0.6434571022491854,0.5647666666666666
279,0.40340593848047085,0.6793260314818181,1.082731969962289,0.6454345302688811,0.56635
280,0.38810593848047115,0.6798303532522374,1.0679362917327087,0.6474025943671616,0.5679166666666667
281,0.5337259384804691,0.7197778002214472,1.2535037387019163,0.6495091018614594,0.5696166666666667
282,0.3934059384804703,0.6933248790239351,1.0867308175044055,0.6515044996011686,0.5712166666666666
283,0.3907759384804712,0.6944345686106482,1.0852105070911193,0.6534926713000059,0.5728166666666666
284,0.38904593848047125,0.6969854182206583,1.0860313567011295,0.6554790466042646,0.5743833333333334
285,0.6211859384804701,0.7031142893154001,1.3243002277958702,0.6574769565704707,0.576
286,0.42282593848046945,0.7012298752209001,1.1240558137013694,0.6594564819266132,0.57755
287,0.41163593848047114,0.7044409636544281,1.1160769021348993,0.6614366984076795,0.5791499999999999
288,0.4030459384804711,0.7034848631332886,1.1065308016137596,0.6634021263442612,0.5807
289,0.6313188289812715,0.7064513452195849,1.3377701742008563,0.6653674024379291,0.5823
290,0.7298115316658618,0.7085119432382168,1.4383234749040785,0.6673291765406294,0.5838666666666666
291,0.768508172121489,0.7100112862334556,1.4785194583549444,0.669285393571775,0.5854166666666667
292,0.5174090375261846,0.7119698509279997,1.229378888454184,0.6712377815576472,0.5870000000000001
293,0.5597287243307589,0.7170529651053373,1.2767816894360964,0.673197884610515,0.5885666666666667
294,0.5306291527441324,0.7189621614566495,1.249591314200782,0.6751539407517425,0.5901166666666667
295,0.5180354100364395,0.7170888763078174,1.2351242863442569,0.6770920598403126,0.5917
296,0.4348800000000003,0.7184717328328657,1.153351732832866,0.6790243373332986,0.5932000000000001
297,0.39625000000000066,0.7236812309930684,1.119931230993069,0.6809648597129684,0.5948
298,0.3927000000000004,0.7245568113596355,1.1172568113596357,0.6828976589709964,0.5962999999999999
299,0.38640000000000063,0.7239418992123846,1.1103418992123852,0.6848173288792085,0.5978666666666667
300,0.3846000000000007,0.7252903487971537,1.1098903487971543,0.6867311466084046,0.5993833333333334
301,0.5302199999999987,0.7479314163966829,1.2781514163966816,0.6887169432075781,0.6009833333333333
302,0.3898999999999998,0.7347731916688337,1.1246731916688335,0.6906434927791939,0.6024833333333334
303,0.5337800000000003,0.7383076182561847,1.2720876182561849,0.6925720967814778,0.6040833333333333
304,0.38715000000000077,0.7389520823964999,1.1261020823965007,0.6944922230044637,0.6055833333333334
305,0.4609499999999994,0.7451062657446552,1.2060562657446547,0.6964239517904179,0.60715
306,0.5574200000000008,0.7418366972288583,1.2992566972288593,0.6983329681602829,0.6086833333333334
307,0.44392999999999916,0.7462745615816041,1.1902045615816035,0.7002473934264112,0.6101833333333334
308,0.37618000000000074,0.7451067350860329,1.1212867350860336,0.7021468671066523,0.6117
309,0.6571757514652041,0.7480719425155715,1.4052476939807756,0.70404644588759,0.61325
310,0.7268943011845025,0.7500898198876069,1.4769841210721093,0.7059427061415985,0.6147666666666667
311,0.6136988144560998,0.7515156787308515,1.3652144931869512,0.7078335283990391,0.6162833333333334
312,0.633049052408837,0.7534237244575239,1.3864727768663612,0.7097206833395262,0.6177833333333334
313,0.5252948063340277,0.7586237345925837,1.2839185409266114,0.7116160533755088,0.6192833333333333
314,0.5001933495201549,0.7581223187315111,1.2583156682516659,0.713499048929311,0.6207833333333334
315,0.4595855438563703,0.7598325674813974,1.2194181113377678,0.7153776995426321,0.6222833333333333
316,0.45954549082117435,0.7598321037178719,1.2193775945390462,0.717245894527819,0.6237833333333334
317,0.6335480424737419,0.768161319830508,1.4017093623042498,0.7191335719192216,0.6252833333333333
318,0.5453380424737342,0.7687503804672041,1.3140884229409382,0.7210128673812964,0.6268
319,0.5271280424737415,0.7680529395217303,1.2951809819954718,0.7228792141490662,0.6283
320,0.5269180424737414,0.7695327413864962,1.2964507838602377,0.7247404888913516,0.6297833333333334
321,0.6279382811332808,0.7933865919818452,1.4213248731151258,0.7266766725952524,0.63135
322,0.48280022401924816,0.7796131434975369,1.2624133675167852,0.7285528675886784,0.6328666666666667
323,0.40951804247374146,0.9423954875700213,1.3519135300437628,0.7309991018636418,0.6348
324,0.42621804247374134,0.8440448109795325,1.270262853453274,0.7330807436889232,0.6364666666666666
325,0.46768804247374024,0.8333310568143368,1.3010190992880766,0.735112488431836,0.6380666666666667
326,0.4122580424737409,0.8313804341842373,1.2436384766579782,0.7371258561872636,0.6396833333333333
327,0.4135580424737414,0.83507378612848,1.2486318286022213,0.7391410106605923,0.6413
328,0.40305804247374144,0.8549792286533265,1.2580372711270678,0.741215405569089,0.6429666666666667
329,0.715140037844054,0.8416595428885428,1.556799580732597,0.7432309060364793,0.6445666666666666
330,0.7145893751937052,0.8435028470883267,1.5580922222820321,0.7452416043313987,0.6461833333333333
331,0.575275146992993,0.844482842521683,1.419757989514676,0.7472444824268969,0.6477833333333333
332,0.4305380424737412,0.8465312670920566,1.277069309565798,0.7492433559924532,0.6493833333333333
333,0.6472857208910572,0.8524708105204868,1.499756531411544,0.7512519639912739,0.6509833333333334
334,0.545462072512939,0.8758738060971609,1.4213358786100998,0.7533317354070191,0.6526666666666666
335,0.541414750034147,0.8577941788282143,1.3992089288623613,0.7553361722467153,0.6542666666666667
336,0.5136699926430766,0.8595407008001175,1.3732106934431938,0.7573355208296352,0.6558666666666667
337,0.5298400000000005,0.8655085435027976,1.3953485435027981,0.7593446330865389,0.6574666666666666
338,0.5280600000000003,0.8666924484949012,1.3947524484949014,0.7613466475599365,0.6590833333333334
339,0.5208000000000006,0.8647404073547174,1.385540407354718,0.7633306250087822,0.6606666666666666
340,0.5207400000000006,1.0808512688714846,1.6015912688714853,0.7660598228199892,0.66285
341,0.5997130808002022,0.8783520472086145,1.4780651280088166,0.7680650817930088,0.6644666666666666
342,0.45701541459320383,0.9138526603625123,1.3708680749557163,0.770183062038683,0.66615
343,0.4151600000000005,0.9162455187486565,1.3314055187486569,0.7722974303661045,0.66785
344,0.41394000000000053,0.9186346684368073,1.3325746684368078,0.7744081937577879,0.6695166666666666
345,0.4645899999999994,0.9477783793006822,1.4123683793006816,0.776608465310647,0.6712833333333333
346,0.4093400000000005,0.9510116836518782,1.3603516836518785,0.778807478790626,0.6730499999999999
347,0.4171900000000005,0.8526763412849834,1.2698663412849842,0.7806526004465217,0.67455
348,0.3923800000000002,0.9167083414388452,1.3090883414388452,0.782709686621455,0.6761666666666667
349,0.7096634700898689,0.9218220002925894,1.6314854703824584,0.7847729665983589,0.6778166666666667
350,0.7083658571390643,0.9224355927219888,1.6308014498610532,0.7868268116989072,0.6794666666666668
351,0.5910398010268199,0.9237480030013887,1.5147878040282086,0.7888737042682957,0.6810999999999999
352,0.4204300000000005,0.9698514228959428,1.390281422895943,0.7910684107146033,0.6828666666666666
353,0.6468544766290872,0.9645143496219668,1.6113688262510544,0.7932322683406389,0.6845833333333333
354,0.51183362037101,0.9500186770224571,1.4618522973934671,0.7953339489409181,0.6862666666666667
355,0.5461211411285534,0.9481446992020183,1.4942658403305717,0.7974173889821117,0.6879333333333334
356,0.507837219850847,0.9500678894708217,1.4579051093216684,0.7994957766769702,0.6896
357,0.5143000000000009,0.9551210517278687,1.4694210517278694,0.8015799003383491,0.69125
358,0.5214700000000008,0.9584402038376354,1.4799102038376362,0.8036637534752745,0.6929333333333334
359,0.5396399999999999,0.9577474129850289,1.497387412985029,0.8057335731409244,0.6946
360,0.5216100000000004,0.9592741613231114,1.4808841613231116,0.807797062396954,0.69625
361,0.6498899999999979,0.9407487813398414,1.5906387813398393,0.8097856298692339,0.69785
362,0.41557999999999956,0.9604090145709638,1.3759890145709632,0.8118303989899425,0.69945
363,0.40436000000000055,0.9591796504208638,1.3635396504208646,0.8138595866634049,0.7010833333333334
364,0.41214000000000056,0.9643708212743343,1.3765108212743349,0.8158952078463514,0.7027166666666668
365,0.4627899999999995,0.9719285640460218,1.4347185640460212,0.8179452764110003,0.7043499999999999
366,0.40754000000000057,0.969696458911306,1.3772364589113062,0.8199763362808824,0.7059833333333333
367,0.4153900000000006,0.9755721198154232,1.3909621198154236,0.8220161068954206,0.7075999999999999
368,0.4015,0.9738880108694778,1.3753880108694778,0.8240388237342793,0.7092333333333333
369,0.6227014437692876,0.9991445600652442,1.621846003834532,0.826136099799438,0.7109
370,0.7659784670284062,0.9831700338064171,1.7491485008348233,0.8281674756158468,0.7125499999999999
371,0.6909468162192504,0.9847945186296999,1.6757413348489503,0.830193090434637,0.7141666666666667
372,0.4219540032797227,0.9865637394196622,1.408517742699385,0.8322134723706629,0.7157833333333333
373,0.6125565541601934,0.9931128391189961,1.6056693932791897,0.8342448179411525,0.7173833333333333
374,0.5772674291092745,0.9955498322591815,1.572817261368456,0.8362731464042611,0.7190166666666666
375,0.5866202782858037,0.9933939309666939,1.5800142092524976,0.8382829661252765,0.7206333333333333
376,0.4337721413339215,0.9952177110018049,1.4289898523357263,0.840287829956052,0.7222333333333334
377,0.5271400000000004,1.0016906773972734,1.5288306773972737,0.8423034416062164,0.7238333333333333
378,0.5253600000000005,1.0028953714748416,1.5282553714748421,0.8443119708871597,0.7254499999999999
379,0.5208300000000006,1.00230170072204,1.5231317007220408,0.8463074118144149,0.7270500000000001
380,0.5071500000000011,1.0027211645408736,1.5098711645408747,0.8482932601448175,0.72865
381,0.6571199999999977,0.9843193247465352,1.6414393247465329,0.8502063566849971,0.7301666666666667
382,0.42289999999999944,1.004709144334616,1.4276091443346153,0.8521774103246118,0.73175
383,0.3953900000000008,1.0270125676107438,1.4224025676107446,0.8542124154783366,0.7333666666666666
384,0.4358400000000001,1.0140642745605046,1.4499042745605046,0.8561927965183137,0.7349666666666667
385,0.7841436374252349,1.0242387194367188,1.808382356861954,0.8581963352514955,0.7365666666666666
386,0.6178922926068293,1.093265693096853,1.7111579857036823,0.8604196909661375,0.7383333333333333
387,0.6335302415657098,1.0415326246646557,1.6750628662303657,0.8624577509206165,0.7399666666666667
388,0.4197100000000007,0.9437802942569096,1.3634902942569103,0.8641582676071006,0.7413333333333334
389,0.4448400000000003,1.0188658487068092,1.4637058487068093,0.866100099057994,0.7428666666666667
390,0.492099999999999,1.0233069101001488,1.5154069101001477,0.8680461014732401,0.7444500000000001
391,0.41985000000000067,1.0232328953971048,1.4430828953971053,0.8699812067869543,0.7459666666666666
392,0.41874000000000067,1.024946900175251,1.4436869001752517,0.8719114334139277,0.7475333333333333
393,0.6184533928949977,1.0273160442900857,1.6457694371850833,0.8738389861236581,0.7490666666666667
394,0.5783212323043976,1.0292957054484713,1.6076169377528688,0.8757625865630988,0.7505999999999999
395,0.508952491151506,1.0274634710029866,1.5364159621544926,0.8776696082276904,0.75215
396,0.4706554198976192,1.0287001254033556,1.4993555453009748,0.8795703373928426,0.7536499999999999
397,0.3677400000000013,0.7661985961431279,1.1339385961431292,0.8805909025798949,0.7544666666666666
398,0.37335000000000096,0.9758770924487495,1.3492270924487506,0.8823007680083185,0.75585
399,0.3917800000000007,1.0044726386521587,1.3962526386521594,0.8840960841543607,0.7572833333333334
400,0.3740300000000011,0.9930166425032753,1.3670466425032763,0.8858438230599511,0.7586833333333334
401,0.5653999999999975,1.073625213505914,1.6390252135059113,0.8878485782664601,0.7602833333333333
402,0.3876399999999998,0.9435890958429796,1.3312290958429795,0.8894129581767789,0.7615333333333334
403,0.37633000000000083,0.9984643383328236,1.3747943383328245,0.8911501340054024,0.7629166666666666
404,0.3812900000000009,0.9036247678709509,1.2849147678709518,0.8925652464502619,0.76405
405,0.6022892964742181,0.9889619152219724,1.5912512116961908,0.894254160546465,0.7654
406,0.5300901295317142,0.9955112612239982,1.5256013907557124,0.8959556179698559,0.76675
407,0.6739329756643752,1.006945975410781,1.680878951075156,0.8976855982933184,0.76815
408,0.4445381861291979,1.011379366585842,1.4559175527150399,0.8994208840690397,0.7695333333333334
409,0.4589025657403534,1.0110408249074623,1.4699433906478157,0.901145768420856,0.7709166666666666
410,0.5767404352572838,1.0171992407961825,1.5939396760534663,0.9028816344175808,0.7723166666666667
411,0.5434217399844736,1.0170151202243185,1.5604368602087921,0.9046075922392438,0.7736999999999999
412,0.4695606570443047,1.0167319432270863,1.486292600271391,0.9063233774109873,0.7750333333333334
413,0.6230750044126332,0.9475488297640535,1.5706238341766867,0.9078032420955849,0.7762333333333333
414,0.5574685745890331,1.0128483198815073,1.5703168944705403,0.9094891924927588,0.7776166666666667
415,0.4262918396316313,1.0163128714318383,1.4426047110634697,0.9111774862724688,0.77895
416,0.4002508292546529,1.0259723712700661,1.4262232005247188,0.9128883584810911,0.7803166666666667
417,0.3690608292546533,1.061750520613904,1.4308113498685573,0.9147070275005489,0.7817666666666666
418,0.365750829254653,1.0740783897849082,1.4398292190395612,0.916556162665095,0.7832833333333333
419,0.3596908292546533,0.9573700490637402,1.3170608783183935,0.9180144233378623,0.7844000000000001
420,0.3581308292546532,0.7117420845341695,1.0698729137888228,0.9186638651979587,0.7849166666666667
421,0.5504008292546504,1.0736014414574448,1.6240022707120954,0.920490119251134,0.7864
422,0.3780708292546521,0.9968091880746334,1.3748800173292852,0.9220563064116066,0.7876500000000001
423,0.36673082925465306,1.249830618684722,1.6165614479393748,0.924438194801171,0.7895499999999999
424,0.36620082925465325,1.0585688441908643,1.4247696734455175,0.9261844728531005,0.79095
425,0.7459635274812187,1.0695268712937693,1.815490398774988,0.9279570040087556,0.7923666666666667
426,0.5569152833948509,0.43590783228875446,0.9928231156836054,0.9276614151408656,0.7921166666666667
427,0.38729091960209316,0.9412524419683923,1.3285433615704854,0.9290092210840678,0.7932166666666666
428,0.5576032468335399,1.022545228883058,1.5801484757165976,0.9306140407832708,0.7945000000000001
429,0.45816534138253723,0.9657311002922047,1.4238964416747417,0.9320259904816203,0.7956333333333333
430,0.5804302750664752,1.0415080914709205,1.6219383665373954,0.9336763848383499,0.7969333333333334
431,0.5594519130025324,0.9819503876063778,1.5414023006089101,0.9351249472092776,0.7981166666666667
432,0.518838403061566,1.0087737869247504,1.5276121899863164,0.9366528402236926,0.7993333333333333
433,0.5167272732261017,0.997971562032911,1.5146988352590127,0.9381376893375836,0.8005166666666667
434,0.5228469415392557,1.0013212819557906,1.5241682234950462,0.9396256182970472,0.8017166666666666
435,0.60244977549272,0.9991213475571032,1.6015711230498235,0.9410986331805948,0.8028666666666666
436,0.46270305047272053,0.9983828327093544,1.4610858831820748,0.9425615493676628,0.8040333333333334
437,0.3582500000000014,1.0038986604203326,1.362148660420334,0.9440346329383478,0.8052333333333334
438,0.3547300000000012,1.0037658650008363,1.3584958650008376,0.945499575379543,0.8064333333333332
439,0.35756000000000143,1.0057184902569527,1.3632784902569544,0.9469631522090811,0.8075333333333333
440,0.3558900000000014,1.0070254915240795,1.3629154915240809,0.9484232892415974,0.8087333333333334
441,0.5425899999999984,0.980079357000567,1.5226693570005656,0.9497889310650391,0.8098333333333333
442,0.37464,1.0031661680196915,1.3778061680196916,0.9512218636693358,0.8109833333333333
443,0.36318000000000106,1.0003043326423942,1.363484332642395,0.9526381077505942,0.8121166666666667
444,0.36162000000000105,1.0007580338698876,1.3623780338698888,0.9540484330898219,0.8132166666666666
445,0.6874028234335247,1.008864793721122,1.6962676171546467,0.955477487611807,0.8144
446,0.6517343504503592,1.01067844839369,1.662412798844049,0.9569049222798228,0.8155166666666668
447,0.4101300000000011,1.0124899787146187,1.4226199787146199,0.9583307373562947,0.8166666666666668
448,0.6565999999999992,1.0111827843224532,1.6677827843224524,0.9597449254259995,0.8178166666666667
449,0.4928300000000009,1.0174228943746049,1.5102528943746059,0.9611717736154954,0.8189166666666666
450,0.46990999999999794,1.0148414743182876,1.4847514743182857,0.9625829072748188,0.8200666666666666
451,0.4449200000000008,1.0152228339300566,1.4601428339300577,0.9639879225602813,0.8212166666666666
452,0.44423000000000085,1.01669226932871,1.4609222693287107,0.9653903394181004,0.8223166666666666
453,0.5114053764483324,1.0209764867239204,1.5323818631722528,0.9667991864357787,0.8234166666666667
454,0.5505534772680849,1.0221370720921392,1.5726905493602241,0.9682044218683918,0.8245666666666667
455,0.5573054478099219,1.0221958760720589,1.5795013238819808,0.9696025408583709,0.8256833333333334
456,0.4329717185860441,1.0192348904420416,1.4522066090280856,0.9709839273891268,0.8268
457,0.35673000000000143,1.025008376915293,1.3817383769152942,0.9723766020452574,0.8279
458,0.35321000000000125,1.0247334734075753,1.3779434734075764,0.9737611659344615,0.8290000000000001
459,0.4916300000000013,1.0252352501388975,1.5168652501388986,0.9751401433559033,0.8301
460,0.34667000000000153,1.0235054034037379,1.3701754034037392,0.9765064499324696,0.8311999999999999
461,0.5550199999999982,1.001206030542023,1.556226030542021,0.9777945330191855,0.8322333333333334
462,0.3743800000000001,1.0230912416359428,1.3974712416359427,0.9791457653439798,0.8333
463,0.3628300000000011,1.0200084012162107,1.382838401216212,0.980480181250669,0.8343833333333333
464,0.3611800000000011,1.0203285464921412,1.3815085464921424,0.9818087195496009,0.8354499999999999
465,0.6922256102402323,1.0295930656935426,1.7218186759337748,0.9831598915667007,0.83655
466,0.6696603854766924,1.0302722625490115,1.699932648025704,0.9845062332590349,0.8375833333333333
467,0.455340000000001,1.0320108465113,1.487350846511301,0.9858511428025697,0.8386833333333333
468,0.4082700000000008,1.0327848424752215,1.4410548424752223,0.9871915604556468,0.8397666666666667
469,0.506290000000001,1.0333114652238058,1.539601465223807,0.988526717513138,0.8408166666666667
470,0.46980999999999795,1.0358213761928536,1.5056313761928513,0.9898629515661255,0.8418833333333332
471,0.4420300000000009,1.0344159543822713,1.476445954382272,0.9911878226682241,0.8429666666666668
472,0.41941000000000106,1.0357995625921443,1.4552095625921457,0.9925102465246288,0.844
473,0.6139667360353471,1.040078359042759,1.654045095078106,0.9938394183379158,0.8450833333333333
474,0.530762746751155,1.0411490209276884,1.5719117676788432,0.9949910417282894,0.8460000000000001
475,0.5107038657569698,1.0409135447149636,1.5516174104719336,0.9960914739997325,0.8468666666666667
476,0.4010931877287527,1.0375270747967105,1.4386202625254632,0.9971790045162657,0.84775
477,0.3519800000000015,1.043110502143755,1.3950905021437567,0.9979999999999999,0.8484000000000002
478,0.3484600000000012,1.0422130864206232,1.3906730864206243,0.9979999999999999,0.8484000000000002
479,0.34219000000000155,1.0383909474999053,1.3805809474999071,0.9979999999999999,0.8484000000000002
480,0.34042000000000155,1.0373869743653406,1.3778069743653423,0.9979999999999999,0.8484000000000002
481,0.4997199999999993,1.0407086382894069,1.5404286382894061,0.9979999999999999,0.8484000000000002
482,0.3977999999999995,1.0385887568803045,1.436388756880304,0.9979999999999999,0.8484000000000002
483,0.3675600000000009,1.0377297191853885,1.4052897191853895,0.9979999999999999,0.8484000000000002
484,0.3552000000000012,1.0350057145337657,1.390205714533767,0.9979999999999999,0.8484000000000002
485,0.8813263958166981,1.0463513741227937,1.9276777699394918,0.9979999999999999,0.8484000000000002
486,0.6329923557856811,1.0432923622736108,1.676284718059292,0.9979999999999999,0.8484000000000002
487,0.40773000000000126,1.0437162515344152,1.4514462515344164,0.9979999999999999,0.8484000000000002
488,0.40304000000000073,1.0428387162714339,1.4458787162714346,0.9979999999999999,0.8484000000000002
489,0.5266200000000009,1.0442221793749131,1.5708421793749137,0.9979999999999999,0.8484000000000002
490,0.46319999999999806,1.0418003131529958,1.5050003131529937,0.9979999999999999,0.8484000000000002
491,0.43366000000000127,1.0444373602793176,1.4780973602793188,0.9979999999999999,0.8484000000000002
492,0.45112000000000063,1.0420737247059078,1.4931937247059082,0.9979999999999999,0.8484000000000002
493,0.5708658002430523,1.0446705090964068,1.615536309339459,0.9979999999999999,0.8484000000000002
494,0.3849500000000011,1.0394678282905354,1.4244178282905366,0.9979999999999999,0.8484000000000002
495,0.39662000000000097,1.042639301885032,1.4392593018850328,0.9979999999999999,0.8484000000000002
496,0.41636000000000095,1.037750749530722,1.4541107495307228,0.9979999999999999,0.8484000000000002
497,0.3490200000000016,1.0422668596950029,1.3912868596950045,0.9979999999999999,0.8484000000000002
498,0.3455000000000013,1.0405507292906722,1.3860507292906736,0.9979999999999999,0.8484000000000002
499,0.3437800000000017,1.038337901552734,1.3821179015527356,0.9979999999999999,0.8484000000000002
500,0.3375100000000016,1.0361180669370789,1.3736280669370804,0.9979999999999999,0.8484000000000002
